utc,Program:Metering_Roll.__l5124c34c9de650ef,Program:Metering_Roll.__l5124c34cd0c0ad05,Program:Metering_Roll.__l5124c34cd93afeea,Program:Metering_Roll.__l5124c34cdd243ecc,Program:Metering_Roll.__l5124c34cf90ef335,Program:Metering_Roll.__l5124c34cfcc730f7,Program:Metering_Roll.__l66b58c55184e5e16,Program:Metering_Roll.__l66b58c553f4bceda,Program:Metering_Roll.__l66b58c5558fe1ad3
2019-04-12T10:38:32.202998,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.03282226622104645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:34.607135,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.09301513433456421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:37.123279,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.008295898325741291, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:39.729428,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.007097167894244194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:42.207570,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.0914624035358429, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:44.683712,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.040705565363168716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:47.167854,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.042724609375, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:49.852007,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.09331298619508743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:52.329149,/-5.0, 25.0, 30000.0, 1150.0, 1.1632660061877687e-06, -0.13692381978034973, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:54.845293,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.07789795100688934, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:38:57.447442,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.08377929776906967, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:00.043590,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.08464843779802322, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:02.483730,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.04856933653354645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:05.006874,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.051166992634534836, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:07.529018,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.010778808034956455, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:10.049162,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.09508544951677322, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:12.644311,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.055109862238168716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:15.128453,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.009177246131002903, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:17.564592,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.03854003921151161, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:20.086736,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.17585448920726776, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:22.648883,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.029926756396889687, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:25.163027,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.0970776379108429, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:27.646169,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.030881347134709358, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:30.202315,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.07409179210662842, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:32.684457,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.010119629092514515, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:35.248604,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.05034423619508743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:37.805750,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.05278076231479645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:40.285892,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.031071776524186134, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:42.804036,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.13730467855930328, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:45.365182,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.10441406071186066, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:47.764320,/-5.0, 25.0, 30000.0, 1150.0, 1.1632660061877687e-06, -0.020830078050494194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:50.365468,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.013139648362994194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:52.770606,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.030881347134709358, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:55.330752,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.13719725608825684, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:39:57.923901,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06113281100988388, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:00.408043,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.0268408190459013, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:02.965189,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.014143066480755806, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:05.647342,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10388671606779099, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:08.242491,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.017902832478284836, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:10.810638,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.027812499552965164, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:13.287779,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.03400878980755806, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:15.687917,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.011789550073444843, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:18.163058,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.14003174006938934, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:20.723205,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.1393725574016571, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:23.205347,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.017800292000174522, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:25.727491,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.09950438886880875, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:28.326640,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.10175048559904099, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:30.843784,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.015886230394244194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:33.321925,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.0579833984375, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:35.770065,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.11153808236122131, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:38.361214,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.14437010884284973, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:40.881358,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.15296386182308197, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:43.323497,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.020578613504767418, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:45.806639,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.026545409113168716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:48.321783,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10028808563947678, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:50.840927,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06133056432008743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:53.287067,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.018867187201976776, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:55.766209,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.057368163019418716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:40:58.246351,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.07000488042831421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:00.804497,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06236816197633743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:03.249637,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.018964843824505806, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:05.805783,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.030771484598517418, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:08.360929,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.051652830094099045, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:10.963078,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10000976175069809, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:13.443220,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.05965331941843033, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:15.922362,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.0612499974668026, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:18.361501,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06110839545726776, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:20.882646,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.02602539025247097, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:23.403790,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.058186035603284836, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:25.962936,/-5.0, 25.0, 30000.0, 1150.0, 1.1632660061877687e-06, -0.14673583209514618, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:28.442078,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.02399902231991291, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:30.926220,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, 0.0283203125, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:33.440364,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.10539306700229645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:35.888504,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.022746581584215164, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:38.439650,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06068359315395355, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:40.959794,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.11197265237569809, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:43.485938,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.05236572027206421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:46.004082,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.017082519829273224, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:48.409220,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.0545971654355526, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:50.806357,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10068359225988388, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:53.406506,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06281982362270355, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:55.924650,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06458984315395355, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:41:58.402792,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.019099120050668716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:01.002940,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.02999267540872097, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:03.485082,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.013295898213982582, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:06.008227,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.061394043266773224, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:08.604375,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06459716707468033, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:10.968510,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06259765475988388, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:13.482654,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.019924316555261612, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:16.084803,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.021535644307732582, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:18.683952,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.01896972581744194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:21.164094,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06291259825229645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:23.724240,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.01740722544491291, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:26.200382,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10281982272863388, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:28.799530,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.11052490025758743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:31.280672,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.05926757678389549, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:33.763814,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.06773437559604645, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:36.279958,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.013425292447209358, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:38.801102,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.057536620646715164, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:41.165238,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10308349132537842, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:43.608377,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06040038913488388, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:46.242528,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.10698730498552322, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:48.763672,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.02370361238718033, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:51.241814,/-5.0, 25.0, 30000.0, 1150.0, 1.1632660061877687e-06, 0.01727294921875, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:53.679953,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.016889648512005806, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:56.242100,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.09810058027505875, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:42:58.799246,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.14723876118659973, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:01.441397,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.02341308631002903, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:03.920539,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.025935057550668716, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:06.287674,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.025285644456744194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:08.764816,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.02120361290872097, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:11.279960,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.016677245497703552, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:13.839106,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.061479490250349045, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:16.359251,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06241698935627937, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:18.927397,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.018400877714157104, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:21.362537,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.1458715796470642, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:23.883681,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10928710550069809, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:26.400825,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.01713867112994194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:28.920969,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.022480467334389687, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:31.439113,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06251709163188934, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:34.079264,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.02587890625, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:36.519404,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.06370849162340164, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:38.958543,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10559814423322678, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:41.563692,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06617431342601776, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:43.998831,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.07014892250299454, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:46.563978,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.056889645755290985, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:49.078122,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.021791990846395493, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:51.520262,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10460449010133743, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:53.963401,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.10401123017072678, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:56.641555,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.024187011644244194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:43:59.123696,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.06165771186351776, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:01.679843,/-5.0, 25.0, 30000.0, 1150.0, 1.1669161494864966e-06, -0.14791014790534973, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:04.281992,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.02047119103372097, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:06.760133,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.020146483555436134, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:09.319280,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.0657641589641571, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:11.799422,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.10734130442142487, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:14.277563,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.09815429151058197, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:16.882712,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06586425751447678, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:19.481861,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.07079345732927322, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:22.043007,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.060246579349040985, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:24.523149,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.02069091796875, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:27.126298,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.10620605200529099, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:29.563438,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.022661132737994194, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:32.082582,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06487548351287842, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:34.679730,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.11370849609375, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:37.320881,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.02808837778866291, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:39.682016,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.01137695275247097, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:42.158158,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, 0.014807128347456455, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:44.637300,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.06522461026906967, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:47.160444,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06524658203125, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:49.637586,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.0644555613398552, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:52.279737,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.07317870855331421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:54.798881,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.03040771372616291, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:57.242021,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06731933355331421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:44:59.840169,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06514403969049454, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:02.359313,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.06460204720497131, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:04.962462,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.11108886450529099, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:07.361599,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.0691821277141571, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:09.842741,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.15296874940395355, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:12.239878,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, -0.07341796904802322, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:14.796025,/-5.0, 25.0, 30000.0, 1150.0, 1.1644827964119031e-06, 0.05230468511581421, -5.0, -1.220703097715159e-06, 30.0/
2019-04-12T10:45:17.277167,/-5.0, 25.0, 30000.0, 1150.0, 1.1656994729491998e-06, -0.02421874925494194, -5.0, -1.220703097715159e-06, 30.0/
