utc,Program:Slide_Table.__l5c24ef7400000f83,Program:Slide_Table.__l5c24ef745a963948,Program:Slide_Table.Slide_Table_Jog_Speed,Program:Slide_Table.Slide_Table_Run_Pos,Program:Slide_Table.Slide_Table_test_pos,Program:Slide_Table.Slide_Table_test_pos1,Program:Slide_Table.Slide_Tbl_Line_speed_Ref,Program:Slide_Table.Slide_Tbl_Position_FB_WLDP,Program:Slide_Table.Slide_Tbl_Position_FB_WLGP
2019-04-12T10:47:13.960841,/1150.0, 94551.0546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:16.399980,/1150.0, 94551.6015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:18.921124,/1150.0, 94552.1640625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:21.557275,/1150.0, 94552.71875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:24.118422,/1150.0, 94553.28125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:26.715570,/1150.0, 94553.7578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:29.196712,/1150.0, 94554.296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:31.754858,/1150.0, 94554.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:34.243001,/1150.0, 94555.296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:36.795147,/1150.0, 94555.8125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:39.354293,/1150.0, 94556.375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:41.876437,/1150.0, 94556.8984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:44.356579,/1150.0, 94557.4375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:46.834721,/1150.0, 94557.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:49.313863,/1150.0, 94558.4921875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:51.720000,/1150.0, 94559.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:54.236144,/1150.0, 94559.5078125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:56.756288,/1150.0, 94559.9921875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:59.122424,/1150.0, 94560.5, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:01.596565,/1150.0, 94560.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:04.118709,/1150.0, 94561.46875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:06.674856,/1150.0, 94561.96875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:09.154997,/1150.0, 94562.453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:11.597137,/1150.0, 94562.9453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:14.074279,/1150.0, 94563.5234375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:16.676428,/1150.0, 94564.0390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:19.232574,/1150.0, 94564.5546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:21.673713,/1150.0, 94565.09375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:24.199858,/1150.0, 94565.578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:26.756004,/1150.0, 94566.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:29.238146,/1150.0, 94566.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:31.799293,/1150.0, 94567.171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:34.159428,/1150.0, 94567.65625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:36.601567,/1150.0, 94568.1875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:39.233718,/1150.0, 94568.6875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:41.637855,/1150.0, 94569.1953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:44.275006,/1150.0, 94569.75, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:46.758148,/1150.0, 94570.21875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:49.277292,/1150.0, 94570.7734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:51.798437,/1150.0, 94571.296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:54.278578,/1150.0, 94571.8359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:56.795722,/1150.0, 94572.3515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:48:59.272864,/1150.0, 94572.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:01.873013,/1150.0, 94573.4765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:04.397157,/1150.0, 94574.046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:06.995306,/1150.0, 94574.6015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:09.597455,/1150.0, 94575.09375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:12.112598,/1150.0, 94575.6484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:14.636743,/1150.0, 94576.2265625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:17.157887,/1150.0, 94576.75, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:19.676031,/1150.0, 94577.3359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:22.241178,/1150.0, 94577.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:24.678317,/1150.0, 94578.34375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:27.231463,/1150.0, 94578.90625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:29.795610,/1150.0, 94579.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:32.320754,/1150.0, 94579.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:34.754893,/1150.0, 94580.5078125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:37.315040,/1150.0, 94581.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:39.801182,/1150.0, 94581.5703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:42.317326,/1150.0, 94582.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:44.917475,/1150.0, 94582.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:47.357614,/1150.0, 94583.1171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:49.832756,/1150.0, 94583.6953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:52.516909,/1150.0, 94584.1875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:54.998051,/1150.0, 94584.734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:49:57.592200,/1150.0, 94585.2890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:00.154346,/1150.0, 94585.828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:02.751495,/1150.0, 94586.3671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:05.235637,/1150.0, 94586.8984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:07.835786,/1150.0, 94587.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:10.314927,/1150.0, 94587.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:12.917076,/1150.0, 94588.515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:15.436220,/1150.0, 94589.0546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:17.837358,/1150.0, 94589.5703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:20.313499,/1150.0, 94590.0625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:22.751639,/1150.0, 94590.5703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:25.239781,/1150.0, 94591.0625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:27.755925,/1150.0, 94591.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:30.272069,/1150.0, 94592.0703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:32.717209,/1150.0, 94592.6484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:35.239353,/1150.0, 94593.1171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:37.710494,/1150.0, 94593.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:40.235639,/1150.0, 94594.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:42.717781,/1150.0, 94594.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:45.076916,/1150.0, 94595.0859375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:47.552057,/1150.0, 94595.6328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:50.116204,/1150.0, 94596.1640625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:52.636348,/1150.0, 94596.6953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:55.152492,/1150.0, 94597.2421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:50:57.679637,/1150.0, 94597.7890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:00.193780,/1150.0, 94598.3125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:02.678922,/1150.0, 94598.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:05.153064,/1150.0, 94599.359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:07.717211,/1150.0, 94599.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:10.316359,/1150.0, 94600.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:12.950510,/1150.0, 94600.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:15.474654,/1150.0, 94601.4375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:17.990798,/1150.0, 94602.0234375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:20.516943,/1150.0, 94602.5859375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:23.079089,/1150.0, 94603.0859375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:25.591233,/1150.0, 94603.6015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:27.994370,/1150.0, 94604.125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:30.432510,/1150.0, 94604.6328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:32.993656,/1150.0, 94605.1796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:35.555803,/1150.0, 94605.71875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:38.075947,/1150.0, 94606.265625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:40.672096,/1150.0, 94606.78125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:43.195240,/1150.0, 94607.3359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:45.716384,/1150.0, 94607.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:48.229528,/1150.0, 94608.34375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:50.752672,/1150.0, 94608.8984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:53.309818,/1150.0, 94609.421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:55.837963,/1150.0, 94609.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:51:58.476114,/1150.0, 94610.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:00.952256,/1150.0, 94610.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:03.435398,/1150.0, 94611.5234375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:05.991544,/1150.0, 94612.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:08.555690,/1150.0, 94612.5546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:11.115837,/1150.0, 94613.0703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:13.550976,/1150.0, 94613.640625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:16.111123,/1150.0, 94614.140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:18.634267,/1150.0, 94614.6796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:21.189413,/1150.0, 94615.1953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:23.794562,/1150.0, 94615.6484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:26.191699,/1150.0, 94616.1875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:28.793848,/1150.0, 94616.7109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:31.353994,/1150.0, 94617.25, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:33.915141,/1150.0, 94617.734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:36.470287,/1150.0, 94618.2890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:39.071436,/1150.0, 94618.8046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:41.631582,/1150.0, 94619.3359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:44.231731,/1150.0, 94619.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:46.591866,/1150.0, 94620.3671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:49.189014,/1150.0, 94620.875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:51.674157,/1150.0, 94621.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:54.271305,/1150.0, 94621.90625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:56.751447,/1150.0, 94622.4765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:52:59.349596,/1150.0, 94623.0390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:01.831738,/1150.0, 94623.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:04.352882,/1150.0, 94624.0703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:06.913028,/1150.0, 94624.578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:09.434172,/1150.0, 94625.0625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:11.873312,/1150.0, 94625.53125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:14.272449,/1150.0, 94626.0625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:16.716589,/1150.0, 94626.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:19.230733,/1150.0, 94627.0703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:21.667872,/1150.0, 94627.578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:24.154014,/1150.0, 94628.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:26.631156,/1150.0, 94628.6015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:29.197303,/1150.0, 94629.1171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:31.753449,/1150.0, 94629.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:34.234591,/1150.0, 94630.15625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:36.787737,/1150.0, 94630.6796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:39.428888,/1150.0, 94631.1875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:41.871028,/1150.0, 94631.78125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:44.472177,/1150.0, 94632.3046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:47.031323,/1150.0, 94632.8046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:49.547467,/1150.0, 94633.3125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:52.036609,/1150.0, 94633.8125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:54.550753,/1150.0, 94634.3671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:57.072897,/1150.0, 94634.890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:53:59.596042,/1150.0, 94635.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:02.116186,/1150.0, 94635.9453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:04.707334,/1150.0, 94636.421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:07.073469,/1150.0, 94636.9765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:09.590613,/1150.0, 94637.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:12.148760,/1150.0, 94637.9296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:14.593899,/1150.0, 94638.4296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:17.156046,/1150.0, 94638.984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:19.790197,/1150.0, 94639.53125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:22.347343,/1150.0, 94640.046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:24.910489,/1150.0, 94640.53125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:27.310627,/1150.0, 94641.0703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:29.832771,/1150.0, 94641.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:32.387917,/1150.0, 94642.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:34.870059,/1150.0, 94642.5625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:37.427205,/1150.0, 94643.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:39.912348,/1150.0, 94643.6015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:42.473494,/1150.0, 94644.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:45.027640,/1150.0, 94644.6328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:47.592787,/1150.0, 94645.1484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:50.149933,/1150.0, 94645.703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:52.672077,/1150.0, 94646.2734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:54:55.266226,/1150.0, 94646.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
