utc,Avg_Steering_Frame_Tension_Total,Avg_Winder_Tens_Fdbk_Total,Line_AccDec_Rate,Line_Accum_length,Line_Auto_PreStop_Length,Line_Auto_Stop_Length_SP,Line_Ramped_speed_FPS,Line_Total_length,Metering_Roll_Line_speed_Ref
2019-04-12T10:39:10.249174,/569.7000122070312, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:12.886325,/570.2999877929688, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:15.324464,/567.5, 1143.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:17.842608,/564.1000366210938, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:20.325750,/569.0, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:22.850895,/572.0, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:25.404041,/570.9000244140625, 1163.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:27.843180,/566.4000244140625, 1138.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:30.366324,/566.1000366210938, 1130.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:32.927471,/568.2000122070312, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:35.522619,/568.6000366210938, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:38.005761,/569.1000366210938, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:40.521905,/569.4000244140625, 1133.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:43.043050,/569.4000244140625, 1169.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:45.567194,/572.7999877929688, 1157.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:48.047336,/573.7999877929688, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:39:50.602482,/567.7000122070312, 1139.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:52.965617,/566.2000122070312, 1130.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:55.603768,/571.1000366210938, 1169.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:39:58.130912,/573.5, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:00.611054,/569.9000244140625, 1134.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:03.207203,/566.4000244140625, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:05.887356,/570.9000244140625, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:08.483505,/570.2999877929688, 1137.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:11.044651,/567.2000122070312, 1122.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:13.488791,/565.9000244140625, 1136.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:15.921930,/570.0, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:18.363070,/571.6000366210938, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:20.923216,/570.6000366210938, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:23.441360,/570.2000122070312, 1135.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:26.003507,/571.2000122070312, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:28.523651,/572.2000122070312, 1159.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:31.007793,/570.4000244140625, 1132.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:33.522937,/568.4000244140625, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:36.005079,/569.7000122070312, 1136.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:38.570225,/573.0, 1178.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:41.087369,/574.4000244140625, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:43.524509,/572.0, 1123.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:46.003651,/567.7000122070312, 1133.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:40:48.560797,/569.0, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:51.040939,/570.7000122070312, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:53.561083,/569.0, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:55.969221,/566.9000244140625, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:40:58.447362,/567.2999877929688, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:01.084513,/573.7999877929688, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:03.485651,/572.7999877929688, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:06.002795,/567.7000122070312, 1138.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:08.561941,/568.0, 1157.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:11.164090,/574.1000366210938, 1161.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:13.606229,/576.1000366210938, 1147.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:16.087371,/573.2000122070312, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:18.604515,/570.1000366210938, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:21.081657,/569.0, 1147.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:23.641803,/569.7000122070312, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:26.168948,/570.7000122070312, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:28.607087,/568.7000122070312, 1133.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:31.124231,/566.7999877929688, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:33.605373,/572.2000122070312, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:36.083515,/573.2000122070312, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:38.640661,/569.5, 1130.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:41.159805,/566.7000122070312, 1128.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:43.681950,/568.5, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:46.246096,/571.5, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:48.681236,/570.9000244140625, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:41:51.121375,/569.9000244140625, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:53.604517,/572.1000366210938, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:56.125661,/571.6000366210938, 1167.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:41:58.643805,/570.5, 1128.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:01.199952,/566.1000366210938, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:03.686094,/567.6000366210938, 1163.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:06.202238,/573.6000366210938, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:08.764384,/574.0, 1159.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:11.199524,/569.2999877929688, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:13.682666,/567.1000366210938, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:16.284814,/569.7000122070312, 1154.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:18.880963,/569.6000366210938, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:21.401107,/568.2999877929688, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:23.884249,/567.6000366210938, 1137.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:26.443395,/568.2999877929688, 1166.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:29.000542,/573.0, 1136.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:31.444682,/572.5, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:34.007828,/566.0, 1135.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:36.520972,/566.7000122070312, 1154.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:39.001114,/569.7999877929688, 1168.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:41.364249,/572.1000366210938, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:43.922395,/571.2000122070312, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:46.439539,/570.2999877929688, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:48.923681,/571.6000366210938, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:51.441825,/571.4000244140625, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:53.920967,/569.4000244140625, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:42:56.479113,/566.5, 1159.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:42:59.040260,/570.1000366210938, 1168.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:01.642409,/574.2000122070312, 1138.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:04.083548,/573.2999877929688, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:06.482686,/570.9000244140625, 1145.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:08.962827,/567.9000244140625, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:11.518974,/567.6000366210938, 1149.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:14.045118,/570.5, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:16.559262,/572.1000366210938, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:19.159411,/569.9000244140625, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:21.562548,/570.7000122070312, 1157.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:24.120694,/572.1000366210938, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:26.564834,/573.7999877929688, 1133.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:29.086978,/570.2000122070312, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:31.681127,/569.7999877929688, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:34.279275,/573.1000366210938, 1157.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:36.721415,/571.7000122070312, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:39.283562,/570.5, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:41.798706,/571.9000244140625, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:44.282848,/572.2999877929688, 1147.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:46.837994,/570.6000366210938, 1127.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:49.241131,/567.6000366210938, 1166.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:51.758275,/568.4000244140625, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:54.242417,/570.0, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:43:56.839566,/571.2999877929688, 1137.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:43:59.319708,/569.5, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:01.922857,/569.6000366210938, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:04.480003,/570.2999877929688, 1140.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:06.923143,/570.0, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:09.561293,/572.1000366210938, 1159.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:12.041435,/571.1000366210938, 1128.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:14.440573,/568.5, 1149.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:17.080724,/573.2999877929688, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:19.719875,/575.0, 1167.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:22.280021,/570.5, 1139.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:24.719160,/567.5, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:27.323309,/568.7999877929688, 1161.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:29.760449,/570.2999877929688, 1150.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:32.279593,/571.4000244140625, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:34.921744,/571.7999877929688, 1132.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:37.517893,/570.4000244140625, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:39.960032,/568.4000244140625, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:42.440174,/570.7999877929688, 1143.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:44.837311,/568.5, 1149.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:47.325453,/568.2000122070312, 1137.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:49.880600,/568.9000244140625, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:52.481748,/573.4000244140625, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:44:55.002893,/574.0, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:44:57.439032,/568.7999877929688, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:00.079183,/568.7000122070312, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:02.599327,/571.2000122070312, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:05.160474,/573.6000366210938, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:07.599613,/573.2999877929688, 1127.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:10.038753,/570.6000366210938, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:12.481892,/573.1000366210938, 1152.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:14.997036,/572.5, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:17.477178,/570.0, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:20.079327,/568.5, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:22.676475,/570.1000366210938, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:25.279624,/571.1000366210938, 1147.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:27.796768,/570.6000366210938, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:30.278910,/569.9000244140625, 1157.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:32.840057,/571.4000244140625, 1142.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:35.398203,/570.7999877929688, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:37.918347,/570.7999877929688, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:40.477494,/567.7000122070312, 1139.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:42.997638,/569.7999877929688, 1154.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:45.559784,/572.2000122070312, 1144.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:48.079928,/571.2999877929688, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:50.635075,/571.2999877929688, 1156.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:45:52.998210,/571.4000244140625, 1135.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:55.437349,/568.7999877929688, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:45:57.960494,/572.0, 1148.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:00.516640,/571.2999877929688, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:03.035784,/569.2000122070312, 1138.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:05.479924,/570.4000244140625, 1155.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:08.042070,/574.2000122070312, 1151.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:10.439207,/570.6000366210938, 1143.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:12.956351,/567.4000244140625, 1146.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:15.440493,/567.6000366210938, 1165.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:17.838631,/569.2999877929688, 1145.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:20.355775,/570.7999877929688, 1162.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:22.800914,/572.7000122070312, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:25.324059,/572.2000122070312, 1161.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:27.802200,/570.7000122070312, 1145.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:30.361347,/569.4000244140625, 1143.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:32.883491,/567.5, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:35.438637,/570.2999877929688, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:37.917779,/572.2999877929688, 1163.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:40.440923,/574.1000366210938, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:43.001070,/574.1000366210938, 1141.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:45.435209,/571.0, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:47.996355,/569.2999877929688, 1145.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:50.636506,/568.9000244140625, 1160.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:53.159651,/572.7999877929688, 1153.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 10.5/
2019-04-12T10:46:55.634792,/573.4000244140625, 1164.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
2019-04-12T10:46:58.197939,/571.4000244140625, 1158.0, 0.0, 0.0, 0.0, 30.0, 0.1666666716337204, 0.0, 9.750000953674316/
