utc,Program:Metering_Roll.__l66b58c555a963948,Program:Metering_Roll.__l66b58c559de650ef,Program:Metering_Roll.__l66b58c55b5ff5b04,Program:Metering_Roll.__l66b58c55c24a9706,Program:Metering_Roll.__l66b58c55c7c28f94,Program:Metering_Roll.__l66b58c55d0c0ad05,Program:Metering_Roll.__l66b58c55d93afeea,Program:Metering_Roll.__l66b58c55f3d9ad47,Program:Metering_Roll.__l66b58c55fcc730f7
2019-04-12T10:41:16.082371,/0.22684937715530396, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:18.563513,/0.22875842452049255, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:21.044655,/0.23066271841526031, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:23.528797,/0.02511291578412056, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:26.162948,/0.022056518122553825, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:28.602087,/0.29566115140914917, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:31.045227,/0.29926979541778564, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:33.600373,/0.09573376923799515, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:36.046513,/0.09423413127660751, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:38.526655,/0.09272973984479904, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:41.086801,/0.09120629727840424, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:43.644948,/0.08968286216259003, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:46.163092,/0.296718031167984, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:48.568229,/0.29561829566955566, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:41:51.080373,/0.29917457699775696, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:53.568515,/0.028116943314671516, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:56.080659,/0.024912964552640915, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:41:58.608803,/0.18881580233573914, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:01.128948,/0.2964133322238922, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:03.641091,/0.30008387565612793, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:06.165236,/-0.043784547597169876, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:08.723382,/0.16193188726902008, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:11.128520,/0.2954564392566681, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:13.642663,/0.2991793155670166, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:16.240812,/0.026641113683581352, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:18.839961,/0.023484742268919945, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:21.289101,/0.29558971524238586, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:23.879249,/0.29914599657058716, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:26.402393,/0.02658398449420929, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:28.927538,/0.023427613079547882, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:31.362677,/0.16962525248527527, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:34.001828,/0.22604957222938538, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:36.439967,/0.22795861959457397, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:38.920109,/0.22977246344089508, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:41.324247,/0.23171009123325348, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:43.844391,/0.16508826613426208, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:46.398537,/0.02865014784038067, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:48.882679,/-0.043903566896915436, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:51.400823,/0.019633300602436066, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:53.879965,/0.2940472364425659, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:42:56.401109,/0.2975987493991852, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:42:58.958255,/0.027036255225539207, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:01.563404,/0.023884644731879234, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:04.078548,/0.0208282470703125, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:06.445683,/0.22540687024593353, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:08.924825,/0.22728735208511353, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:11.439969,/0.09253931045532227, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:14.040118,/0.09103967249393463, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:16.519260,/0.08949243277311325, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:19.082406,/0.22996290028095245, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:21.481543,/0.22618286311626434, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:24.038690,/0.2280585914850235, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:26.559834,/0.2299676537513733, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:29.042976,/-0.004827392753213644, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:31.599122,/-0.04440820589661598, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:34.238273,/-0.049083251506090164, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:36.684413,/0.2920953333377838, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:39.201557,/0.2957087457180023, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:41.724701,/-0.8255888819694519, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:44.159841,/0.09342480450868607, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:46.723987,/0.09194421768188477, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:49.201129,/0.09049694985151291, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:51.644269,/0.08901635557413101, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:54.161413,/0.08746911585330963, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:43:56.801564,/0.08594091981649399, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:43:59.282706,/0.29324743151664734, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:01.885854,/0.29691797494888306, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:04.442001,/0.1638599932193756, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:06.919142,/0.026603028178215027, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:09.479289,/0.02339428849518299, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:11.963431,/0.29547548294067383, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:14.400570,/0.2992602586746216, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:17.043721,/0.026122193783521652, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:19.638870,/0.02286108396947384, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:22.197016,/0.22587817907333374, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:24.682158,/0.2278110384941101, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:27.282307,/0.2296915352344513, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:29.719446,/0.23153869807720184, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:32.242591,/0.09561474621295929, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:34.838739,/0.09404370188713074, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:37.480890,/0.09258691966533661, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:39.882028,/0.09115869551897049, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:42.359169,/0.08970190584659576, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:44.796309,/0.08817847073078156, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:47.283451,/0.36373022198677063, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:49.798595,/0.08238464593887329, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:52.439746,/0.024503540247678757, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:44:54.961890,/0.02144714444875717, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:44:57.402030,/0.2262304723262787, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:00.042181,/0.22817285358905792, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:02.558325,/0.2301057130098343, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:05.078469,/0.08972571045160294, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:07.558611,/0.09392944723367691, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:10.001750,/0.09248217940330505, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:12.400888,/0.09097778797149658, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:14.925032,/0.08949719369411469, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:17.436176,/0.2264113873243332, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:20.039325,/0.2283204346895218, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:22.602471,/0.08998279273509979, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:25.202620,/0.16246509552001953, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:27.682762,/0.16266503930091858, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:30.237908,/0.16286975145339966, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:32.799054,/0.16307446360588074, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:35.321199,/0.16327442228794098, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:37.881345,/0.16347913444042206, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:40.437491,/0.16368384659290314, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:42.957635,/-0.04468432813882828, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:45.519782,/0.3245493173599243, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:48.034926,/0.2246975153684616, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:50.518068,/0.22651611268520355, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:52.920205,/0.22832995653152466, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:45:55.396347,/0.23026758432388306, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:45:57.877489,/0.09453882277011871, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:00.479638,/0.09303918480873108, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:02.995782,/0.09155859798192978, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:05.397919,/0.09003515541553497, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:08.037070,/0.08860693871974945, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:10.398205,/0.08712634444236755, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:12.916349,/0.22469274699687958, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:46:15.399491,/0.22651135921478271, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:17.761626,/0.2283918559551239, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:20.240768,/0.23026281595230103, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:46:22.717910,/0.16270312666893005, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:25.282056,/0.025474732741713524, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:46:27.761198,/0.02221362292766571, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:30.356347,/0.01900964416563511, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:32.836488,/0.29370924830436707, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:35.356633,/0.29737499356269836, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:37.880777,/0.027274291962385178, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:46:40.358919,/0.024255981668829918, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:42.920065,/0.02115197852253914, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:45.398207,/0.22494983673095703, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:47.959353,/0.22688744962215424, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:50.595504,/0.2288203239440918, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:53.154650,/0.09300585836172104, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:55.563788,/0.09148242324590683, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:46:58.155937,/0.08998279273509979, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:00.601076,/0.08854980766773224, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:03.075218,/0.08702637255191803, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:05.638365,/0.29299989342689514, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:08.077504,/0.2967275381088257, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:10.715655,/0.02405126951634884, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:13.276801,/0.020842529833316803, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:15.757943,/0.15442419052124023, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:18.356092,/0.29204773902893066, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:20.959241,/0.29566115140914917, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:23.440383,/0.09142529219388962, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:26.117536,/0.09238220751285553, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:28.558675,/0.0908825695514679, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:31.077820,/0.08935437351465225, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:33.674968,/0.08785473555326462, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:36.159110,/0.08635034412145615, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:38.756259,/0.2226218283176422, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:41.276403,/0.22446900606155396, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:43.757545,/0.22640661895275116, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:47:46.239687,/0.22828711569309235, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:48.716828,/0.23007239401340485, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:51.119966,/-0.892172634601593, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:53.636110,/0.022822998464107513, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:56.158254,/0.019818970933556557, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:47:58.558391,/0.2229931652545929, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:00.957529,/0.2249307930469513, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:03.556677,/0.22683508694171906, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:06.076821,/0.22871558368206024, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:08.558963,/0.0938723161816597, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:10.998103,/0.09242028743028641, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:13.439243,/0.0908968523144722, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:15.997389,/0.0894162580370903, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:18.514533,/0.08788806200027466, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:21.038677,/0.08638843148946762, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:23.518819,/0.29216673970222473, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:26.074965,/0.295723021030426, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:48:28.595109,/0.09414844214916229, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:48:31.159256,/0.092696413397789, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
