utc,Program:Winder_Ratio_Detector.__lff6644cb00000f83,Program:Winder_Ratio_Detector.__lff6644cb208b6462,Program:Winder_Ratio_Detector.__lff6644cb5a963948,Program:Winder_Ratio_Detector.__lff6644cb6adc479d,Program:Winder_Ratio_Detector.__lff6644cb6f52829f,Program:Winder_Ratio_Detector.__lff6644cb8d689d49,Program:Winder_Ratio_Detector.__lff6644cbb5ff5b04,Program:Winder_Ratio_Detector.__lff6644cbf90ef335
2019-04-12T10:45:04.160416,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:06.599556,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:09.116700,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:45:11.522837,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:45:14.036981,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:16.482121,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:19.005265,/1.0, 300.0, 3.457367420196533, 10.0, 3000.0, 0.0, 2.0, 10.306309700012207/
2019-04-12T10:45:21.557411,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:24.199563,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:45:26.721707,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:29.277853,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:45:31.800997,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:34.361144,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:36.842286,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:39.321427,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:42.038583,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:44.517725,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:45:47.035869,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:49.560013,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:51.962150,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:54.400290,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:56.922434,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:45:59.517583,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:01.999725,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:04.520869,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:07.041013,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:46:09.515154,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:46:11.955294,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:14.477438,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:16.838573,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:19.354717,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:21.835859,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:24.396006,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:26.800143,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:46:29.355289,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.648459434509277/
2019-04-12T10:46:31.838431,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:34.357575,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.306309700012207/
2019-04-12T10:46:36.880720,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:39.394863,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:46:41.920008,/1.0, 300.0, 3.164369821548462, 10.0, 3000.0, 0.0, 2.0, 9.648459434509277/
2019-04-12T10:46:44.356147,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:46.957296,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:49.595447,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:52.119591,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:46:54.638735,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 9.648459434509277/
2019-04-12T10:46:57.077875,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:46:59.675023,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:47:02.115163,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:47:04.756314,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:47:07.160452,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:47:09.717598,/1.0, 300.0, 3.3401682376861572, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:47:12.316747,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 9.648459434509277/
2019-04-12T10:47:14.874893,/1.0, 300.0, 3.2229695320129395, 10.0, 3000.0, 0.0, 2.0, 9.867743492126465/
2019-04-12T10:47:17.397037,/1.0, 300.0, 3.281568765640259, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
2019-04-12T10:47:20.000186,/1.0, 300.0, 3.3987674713134766, 10.0, 3000.0, 0.0, 2.0, 10.087026596069336/
