utc,Program:Winder.__ledad5fc6b0460d97,Program:Winder.__ledad5fc6d652c2fa,Program:Winder.__ledad5fc6db80ca23,Program:Winder.__ledad5fc6f3e52ad5,Program:Winder.ABS_Winder_ServoOutput,Program:Winder.Wind_Pos_Step_Ref,Program:Winder.Winder_Pos_PI_Out,Program:Winder.Winder_Position_FB_WLDP,Program:Winder.Winder_Position_FB_WLGP
2019-04-12T10:35:44.407400,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0303552150726318, 0.0, -4.554704666137695, 20.0, 40.0/
2019-04-12T10:35:46.966547,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9458147883415222, 0.0, -0.40184855461120605, 20.0, 40.0/
2019-04-12T10:35:49.527693,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9427627921104431, 0.0, -0.33137428760528564, 20.0, 40.0/
2019-04-12T10:35:52.089840,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8682940006256104, 0.0, -8.954826354980469, 20.0, 40.0/
2019-04-12T10:35:54.647986,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8893527984619141, 0.0, -0.3781559467315674, 20.0, 40.0/
2019-04-12T10:35:57.167130,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9146844148635864, 0.0, -0.02556920051574707, 20.0, 40.0/
2019-04-12T10:35:59.646272,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.969925582408905, 0.0, -13.221200942993164, 20.0, 40.0/
2019-04-12T10:36:02.169416,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0419527292251587, 0.0, -0.33888518810272217, 20.0, 40.0/
2019-04-12T10:36:04.691561,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9922052025794983, 0.0, -13.659770011901855, 20.0, 40.0/
2019-04-12T10:36:07.086698,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8905735611915588, 0.0, 2.8649580478668213, 20.0, 40.0/
2019-04-12T10:36:09.570840,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8371635675430298, 0.0, 3.3270480632781982, 20.0, 40.0/
2019-04-12T10:36:12.048981,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9522240161895752, 0.0, 3.6181459426879883, 20.0, 40.0/
2019-04-12T10:36:14.646130,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9488667845726013, 0.0, 4.233166217803955, 20.0, 40.0/
2019-04-12T10:36:17.169274,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9177364110946655, 0.0, -4.365449905395508, 20.0, 40.0/
2019-04-12T10:36:19.728421,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.046836018562317, 0.0, -0.4618579149246216, 20.0, 40.0/
2019-04-12T10:36:22.287567,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8701251745223999, 0.0, 3.8201470375061035, 20.0, 40.0/
2019-04-12T10:36:24.845713,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9925103783607483, 0.0, -4.670870780944824, 20.0, 40.0/
2019-04-12T10:36:27.333856,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8582223653793335, 0.0, -13.411651611328125, 20.0, 40.0/
2019-04-12T10:36:29.889002,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8612743616104126, 0.0, -0.9162791967391968, 20.0, 40.0/
2019-04-12T10:36:32.449148,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9015607833862305, 0.0, 8.36552619934082, 20.0, 40.0/
2019-04-12T10:36:35.006294,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9882375597953796, 0.0, 0.6783914566040039, 20.0, 40.0/
2019-04-12T10:36:37.530439,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0572128295898438, 0.0, -8.478927612304688, 20.0, 40.0/
2019-04-12T10:36:39.886574,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0160107612609863, 0.0, -0.25866878032684326, 20.0, 40.0/
2019-04-12T10:36:42.364715,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9198727607727051, 0.0, -4.504807949066162, 20.0, 40.0/
2019-04-12T10:36:44.890860,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8673784136772156, 0.0, -0.4586293697357178, 20.0, 40.0/
2019-04-12T10:36:47.489008,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8920995593070984, 0.0, -9.006730079650879, 20.0, 40.0/
2019-04-12T10:36:50.088157,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8710407614707947, 0.0, 3.641526937484741, 20.0, 40.0/
2019-04-12T10:36:52.648303,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.050498366355896, 0.0, 4.0175089836120605, 20.0, 40.0/
2019-04-12T10:36:55.093443,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0086859464645386, 0.0, -8.450004577636719, 20.0, 40.0/
2019-04-12T10:36:57.693592,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.90278160572052, 0.0, -4.552987098693848, 20.0, 40.0/
2019-04-12T10:37:00.171734,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9861012101173401, 0.0, -9.297968864440918, 20.0, 40.0/
2019-04-12T10:37:02.691878,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9525291919708252, 0.0, -5.290773868560791, 20.0, 40.0/
2019-04-12T10:37:05.166019,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.923229992389679, 0.0, 12.39315414428711, 20.0, 40.0/
2019-04-12T10:37:07.650162,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9980039596557617, 0.0, -0.050600647926330566, 20.0, 40.0/
2019-04-12T10:37:10.208308,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0321863889694214, 0.0, -8.530170440673828, 20.0, 40.0/
2019-04-12T10:37:12.685450,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.123746395111084, 0.0, -4.402407646179199, 20.0, 40.0/
2019-04-12T10:37:15.167592,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9488667845726013, 0.0, -4.895446300506592, 20.0, 40.0/
2019-04-12T10:37:17.725738,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.1020771265029907, 0.0, 4.307614803314209, 20.0, 40.0/
2019-04-12T10:37:20.332887,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.019978404045105, 0.0, -8.909953117370605, 20.0, 40.0/
2019-04-12T10:37:22.969038,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9122427701950073, 0.0, -5.400240421295166, 20.0, 40.0/
2019-04-12T10:37:25.607189,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8917943835258484, 0.0, 3.5016589164733887, 20.0, 40.0/
2019-04-12T10:37:28.048328,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9586331844329834, 0.0, 8.583841323852539, 20.0, 40.0/
2019-04-12T10:37:30.530470,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9241455793380737, 0.0, -16.956748962402344, 20.0, 40.0/
2019-04-12T10:37:33.129619,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8753135800361633, 0.0, -13.815299987792969, 20.0, 40.0/
2019-04-12T10:37:35.644763,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9403212070465088, 0.0, -0.9281537532806396, 20.0, 40.0/
2019-04-12T10:37:38.084902,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8985087871551514, 0.0, 3.739051342010498, 20.0, 40.0/
2019-04-12T10:37:40.610047,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9513083696365356, 0.0, -9.515684127807617, 20.0, 40.0/
2019-04-12T10:37:43.050186,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8420467972755432, 0.0, -5.102717399597168, 20.0, 40.0/
2019-04-12T10:37:45.687337,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9519187808036804, 0.0, -5.250723838806152, 20.0, 40.0/
2019-04-12T10:37:48.163479,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9052231907844543, 0.0, 20.928911209106445, 20.0, 40.0/
2019-04-12T10:37:50.689623,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8978983759880066, 0.0, -12.985613822937012, 20.0, 40.0/
2019-04-12T10:37:53.049758,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9265871644020081, 0.0, -4.634408950805664, 20.0, 40.0/
2019-04-12T10:37:55.489898,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8533391952514648, 0.0, -5.251584529876709, 20.0, 40.0/
2019-04-12T10:37:58.005042,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8908787965774536, 0.0, -5.6241912841796875, 20.0, 40.0/
2019-04-12T10:38:00.565188,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9128531813621521, 0.0, 12.219831466674805, 20.0, 40.0/
2019-04-12T10:38:02.968326,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9580227732658386, 0.0, -4.462155342102051, 20.0, 40.0/
2019-04-12T10:38:05.489470,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0309655666351318, 0.0, -0.10437846183776855, 20.0, 40.0/
2019-04-12T10:38:07.928609,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9647371768951416, 0.0, -4.644981384277344, 20.0, 40.0/
2019-04-12T10:38:10.405751,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9720619916915894, 0.0, -0.942345380783081, 20.0, 40.0/
2019-04-12T10:38:13.005900,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9986143708229065, 0.0, -0.9293177127838135, 20.0, 40.0/
2019-04-12T10:38:15.564046,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.053855538368225, 0.0, -13.78727912902832, 20.0, 40.0/
2019-04-12T10:38:18.048188,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9116323590278625, 0.0, -1.3913767337799072, 20.0, 40.0/
2019-04-12T10:38:20.532330,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0218095779418945, 0.0, 7.916812896728516, 20.0, 40.0/
2019-04-12T10:38:23.084476,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0376800298690796, 0.0, -0.2473893165588379, 20.0, 40.0/
2019-04-12T10:38:25.692625,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9436783790588379, 0.0, -9.02157974243164, 20.0, 40.0/
2019-04-12T10:38:28.203769,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9220091700553894, 0.0, -13.889993667602539, 20.0, 40.0/
2019-04-12T10:38:30.569904,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.8978983759880066, 0.0, -1.163201093673706, 20.0, 40.0/
2019-04-12T10:38:33.089048,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9503927826881409, 0.0, 7.99190092086792, 20.0, 40.0/
2019-04-12T10:38:35.572190,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9735879898071289, 0.0, -0.9146671295166016, 20.0, 40.0/
2019-04-12T10:38:38.205341,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9342172145843506, 0.0, -0.885465145111084, 20.0, 40.0/
2019-04-12T10:38:40.727485,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9888479709625244, 0.0, 3.5998966693878174, 20.0, 40.0/
2019-04-12T10:38:43.171625,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9152947664260864, 0.0, 12.264991760253906, 20.0, 40.0/
2019-04-12T10:38:45.607764,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0117379426956177, 0.0, -0.0018346309661865234, 20.0, 40.0/
2019-04-12T10:38:48.244915,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9064440131187439, 0.0, -17.67996597290039, 20.0, 40.0/
2019-04-12T10:38:50.847064,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 1.0376800298690796, 0.0, -1.1365926265716553, 20.0, 40.0/
2019-04-12T10:38:53.288204,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9928156137466431, 0.0, 3.1683685779571533, 20.0, 40.0/
2019-04-12T10:38:55.809348,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9473407864570618, 0.0, 8.259369850158691, 20.0, 40.0/
2019-04-12T10:38:58.285490,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9619903564453125, 0.0, 0.1315751075744629, 20.0, 40.0/
2019-04-12T10:39:00.963643,/0.5, 1.0, 0.10000000149011612, 0.20000000298023224, 0.9986143708229065, 0.0, -13.342361450195312, 20.0, 40.0/
