utc,Program:Unwind_Ratio_Detector.__lfc3536d43f4bceda,Program:Unwind_Ratio_Detector.DiamPresetVal_in,Program:Unwind_Ratio_Detector.PresetIncDecDelta,Program:Unwind_Ratio_Detector.PresetIncDecRate_x3,Program:Unwind_Ratio_Detector.PresetIncDecVal,Program:Unwind_Ratio_Detector.PresetVal,Program:Unwind_Ratio_Detector.SpeedMotor_RPM,Program:Unwind_Ratio_Detector.Sy_ScanTime_Sec
2019-04-12T10:51:11.872448,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:14.474597,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:16.915737,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:19.511885,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:21.951025,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:24.471169,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:26.914309,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:29.316446,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:31.910594,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:34.475741,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:36.949883,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:39.513029,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:42.072176,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:44.630322,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:47.036460,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:49.630608,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:52.114750,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:54.751901,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:57.356050,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:59.952198,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:02.351336,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:04.949484,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:07.470628,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:10.032775,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:12.554919,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:15.036061,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:17.630209,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:20.075349,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:22.678498,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:25.117638,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:27.713786,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:30.312935,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:32.875081,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:35.313221,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:37.873367,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:40.517519,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:43.034662,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:45.514804,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:47.950944,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:50.551092,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:53.069236,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:55.634383,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:58.231532,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:00.789678,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:03.311822,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:05.792964,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:08.352111,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:10.797250,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:13.231390,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:15.671529,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:18.193673,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:20.631813,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:23.112955,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:25.589096,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:28.108241,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:30.670387,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:33.147529,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:35.708675,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:38.308824,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:40.788966,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:43.430117,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:45.989263,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:48.508407,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:50.950547,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:53.472691,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:55.952833,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:58.468977,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:00.989121,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:03.551268,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:06.028409,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:08.476549,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:11.028695,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:13.473835,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:16.029982,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:18.551126,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:21.156275,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:23.710421,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:26.269567,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:28.828714,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:31.269853,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:33.791997,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:36.347144,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:38.793283,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:41.390432,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:43.907576,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:46.550727,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:49.075872,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:51.590015,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:54.115160,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:56.710308,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:59.312457,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:01.829601,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:04.351745,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:06.827887,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:09.270027,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:11.827173,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:14.348317,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:16.790457,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:19.351603,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:21.907750,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:24.310887,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:26.833031,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:29.347175,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:31.866319,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:34.352461,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:36.868605,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:39.271743,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:41.750884,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:44.226026,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:46.785172,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:49.269314,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:51.756457,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:54.191596,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:56.749742,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:59.267886,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:01.791031,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:04.345177,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:06.909323,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:09.346463,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:11.826605,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:14.391751,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:16.785888,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:19.311033,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:21.787174,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:24.425325,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:26.991472,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:29.508616,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:31.993758,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:34.473900,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:36.951042,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:39.429183,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:41.950328,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:44.547476,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:47.067620,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:49.586764,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:51.993902,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:54.511046,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:56.907183,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:59.588337,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:02.108481,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:04.593623,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:07.032762,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:09.588909,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:11.987046,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:14.590195,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:17.144341,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:19.628483,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:22.146627,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:24.707773,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:27.223917,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:29.709059,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:32.306208,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:34.786350,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:37.264491,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:39.789636,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:42.268778,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:44.828924,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:47.389071,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:49.952217,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:52.469361,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:54.988505,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:57.509649,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:00.029794,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:02.585940,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:05.108084,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:07.589226,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:10.107370,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:12.628514,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:15.063653,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:17.546795,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:20.066940,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:22.627086,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:25.143230,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:27.628372,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:30.063511,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:32.627658,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:35.148802,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:37.627944,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:40.144088,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:42.625230,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:45.109372,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:47.668518,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:50.148660,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:52.664804,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:55.222950,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:57.787097,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:00.228237,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:02.748381,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:05.183520,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:07.628660,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:10.148804,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:12.664948,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:15.151090,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:17.705236,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:20.226381,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:22.710523,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:25.226667,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:27.627804,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:30.063943,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:32.466081,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:35.026227,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:37.547371,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:40.063515,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:42.545657,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:45.023799,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:47.462938,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:49.985083,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:52.462224,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:55.023371,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:57.425508,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:59.865648,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:02.381792,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:04.864934,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:07.341075,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:09.744213,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:12.302359,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:14.941510,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:17.463654,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:19.866792,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:22.424938,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:24.983084,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:27.430224,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:30.060375,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:32.544517,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:34.906652,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:37.386794,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:39.940940,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:42.503087,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:45.021231,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:47.543375,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:49.982514,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:52.461656,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:54.943798,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:57.506945,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:00.106093,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:02.626237,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:05.020374,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
