utc,Unwind_JogFwd_Reference,Unwind_JogRev_Reference,Unwind_KPP_Array,Unwind_KPS_Array,Unwind_Line_speed_Ref,Unwind_Norm_AccDec_Rate,Unwind_Position_Loop_Error,Unwind_Position_Vernier,Unwind_RadiusCalc_ft
2019-04-12T10:39:27.363153,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29845568537712097, 58.33333206176758/
2019-04-12T10:39:29.888297,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.30200719833374023, 58.33333206176758/
2019-04-12T10:39:32.367439,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 4.453857421875, 0.03010217286646366, 58.33333206176758/
2019-04-12T10:39:34.927585,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.026945801451802254, 58.33333206176758/
2019-04-12T10:39:37.407727,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.10302734375, 0.2976701855659485, 58.33333206176758/
2019-04-12T10:39:39.926871,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.30023622512817383, 58.33333206176758/
2019-04-12T10:39:42.444015,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09871399402618408, 58.33333206176758/
2019-04-12T10:39:45.042164,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02781701646745205, 58.33333206176758/
2019-04-12T10:39:47.446301,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02456066943705082, 58.33333206176758/
2019-04-12T10:39:50.008448,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22911548614501953, 58.33333206176758/
2019-04-12T10:39:52.483589,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2310483455657959, 58.33333206176758/
2019-04-12T10:39:55.046736,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 10.3583984375, -0.3652489185333252, 58.33333206176758/
2019-04-12T10:39:57.607883,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.025127198547124863, 58.33333206176758/
2019-04-12T10:40:00.126027,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2968418002128601, 58.33333206176758/
2019-04-12T10:40:02.682173,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.30062660574913025, 58.33333206176758/
2019-04-12T10:40:05.327324,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09789038449525833, 58.33333206176758/
2019-04-12T10:40:07.926473,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09636218100786209, 58.33333206176758/
2019-04-12T10:40:10.490619,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09490539878606796, 58.33333206176758/
2019-04-12T10:40:12.927759,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09340576082468033, 58.33333206176758/
2019-04-12T10:40:15.441903,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.0919775441288948, 58.33333206176758/
2019-04-12T10:40:17.850040,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09047790616750717, 58.33333206176758/
2019-04-12T10:40:20.407187,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2963466942310333, 58.33333206176758/
2019-04-12T10:40:22.886328,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.300012469291687, 58.33333206176758/
2019-04-12T10:40:25.446475,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.454345703125, 0.03031640686094761, 58.33333206176758/
2019-04-12T10:40:28.001621,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 6.825927734375, -0.04254675284028053, 58.33333206176758/
2019-04-12T10:40:30.560767,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22629712522029877, 58.33333206176758/
2019-04-12T10:40:33.006907,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22817285358905792, 58.33333206176758/
2019-04-12T10:40:35.481049,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.23007714748382568, 58.33333206176758/
2019-04-12T10:40:38.007193,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 4.453857421875, 0.02690771594643593, 58.33333206176758/
2019-04-12T10:40:40.562339,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.023798950016498566, 58.33333206176758/
2019-04-12T10:40:43.000479,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2948327660560608, 58.33333206176758/
2019-04-12T10:40:45.521623,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.29827001690864563, 58.33333206176758/
2019-04-12T10:40:47.926761,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.027950318530201912, 58.33333206176758/
2019-04-12T10:40:50.484907,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 4.453857421875, 0.02484155260026455, 58.33333206176758/
2019-04-12T10:40:52.922046,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -0.7451171875, 0.1888395994901657, 58.33333206176758/
2019-04-12T10:40:55.447191,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29636096954345703, 58.33333206176758/
2019-04-12T10:40:57.845328,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.300202876329422, 58.33333206176758/
2019-04-12T10:41:00.526481,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.026069825515151024, 58.33333206176758/
2019-04-12T10:41:03.006623,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.0229182131588459, 58.33333206176758/
2019-04-12T10:41:05.523767,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2952898144721985, 58.33333206176758/
2019-04-12T10:41:08.046911,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.2989603281021118, 58.33333206176758/
2019-04-12T10:41:10.603058,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 4.453857421875, 0.028064575046300888, 58.33333206176758/
2019-04-12T10:41:13.129202,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02490820363163948, 58.33333206176758/
2019-04-12T10:41:15.640346,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.66455078125, 0.22678272426128387, 58.33333206176758/
2019-04-12T10:41:18.120488,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22846801578998566, 58.33333206176758/
2019-04-12T10:41:20.603630,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.23034851253032684, 58.33333206176758/
2019-04-12T10:41:23.046769,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.025593750178813934, 58.33333206176758/
2019-04-12T10:41:25.681920,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.022489747032523155, 58.33333206176758/
2019-04-12T10:41:28.129060,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29511842131614685, 58.33333206176758/
2019-04-12T10:41:30.609202,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.2987270653247833, 58.33333206176758/
2019-04-12T10:41:33.124346,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09593848139047623, 58.33333206176758/
2019-04-12T10:41:35.604488,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09446264803409576, 58.33333206176758/
2019-04-12T10:41:38.124632,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09295825660228729, 58.33333206176758/
2019-04-12T10:41:40.604774,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09143481403589249, 58.33333206176758/
2019-04-12T10:41:43.160920,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.08998279273509979, 58.33333206176758/
2019-04-12T10:41:45.601059,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.0885021984577179, 58.33333206176758/
2019-04-12T10:41:48.089202,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2949613034725189, 58.33333206176758/
2019-04-12T10:41:50.524341,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29868897795677185, 58.33333206176758/
2019-04-12T10:41:53.123490,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.028550172224640846, 58.33333206176758/
2019-04-12T10:41:55.645634,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02539379894733429, 58.33333206176758/
2019-04-12T10:41:58.125776,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.022185059264302254, 58.33333206176758/
2019-04-12T10:42:00.642920,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2958706021308899, 58.33333206176758/
2019-04-12T10:42:03.161064,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29936498403549194, 58.33333206176758/
2019-04-12T10:42:05.606204,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 6.825927734375, -0.04288952797651291, 58.33333206176758/
2019-04-12T10:42:08.240354,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 4.450927734375, 0.02078540064394474, 58.33333206176758/
2019-04-12T10:42:10.641492,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29491370916366577, 58.33333206176758/
2019-04-12T10:42:13.159636,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -5.017578125, 0.29857948422431946, 58.33333206176758/
2019-04-12T10:42:15.723782,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.027226684615015984, 58.33333206176758/
2019-04-12T10:42:18.282929,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.024017944931983948, 58.33333206176758/
2019-04-12T10:42:20.804073,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2949327528476715, 58.33333206176758/
2019-04-12T10:42:23.361219,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.298541396856308, 58.33333206176758/
2019-04-12T10:42:25.840361,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 4.453857421875, 0.02716955542564392, 58.33333206176758/
2019-04-12T10:42:28.365505,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.023960815742611885, 58.33333206176758/
2019-04-12T10:42:30.883649,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.020809205248951912, 58.33333206176758/
2019-04-12T10:42:33.407794,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22570203244686127, 58.33333206176758/
2019-04-12T10:42:35.842933,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22754919528961182, 58.33333206176758/
2019-04-12T10:42:38.285073,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22939637303352356, 58.33333206176758/
2019-04-12T10:42:40.724212,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -2.64892578125, 0.23130066692829132, 58.33333206176758/
2019-04-12T10:42:43.239356,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16505493223667145, 58.33333206176758/
2019-04-12T10:42:45.840505,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09710962325334549, 58.33333206176758/
2019-04-12T10:42:48.361649,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 6.825927734375, -0.04308471828699112, 58.33333206176758/
2019-04-12T10:42:50.918795,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 6.825927734375, -0.04784546047449112, 58.33333206176758/
2019-04-12T10:42:53.318933,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29338550567626953, 58.33333206176758/
2019-04-12T10:42:55.883079,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2969417870044708, 58.33333206176758/
2019-04-12T10:42:58.363221,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.087890625, 0.09546240419149399, 58.33333206176758/
2019-04-12T10:43:01.042374,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.024417847394943237, 58.33333206176758/
2019-04-12T10:43:03.519516,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02141381800174713, 58.33333206176758/
2019-04-12T10:43:05.886652,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22505933046340942, 58.33333206176758/
2019-04-12T10:43:08.364793,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -2.64892578125, 0.2269398272037506, 58.33333206176758/
2019-04-12T10:43:10.846935,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.27978515625, 0.160675048828125, 58.33333206176758/
2019-04-12T10:43:13.404081,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09131103754043579, 58.33333206176758/
2019-04-12T10:43:15.958228,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.08978760242462158, 58.33333206176758/
2019-04-12T10:43:18.519374,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.08833081275224686, 58.33333206176758/
2019-04-12T10:43:20.964514,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2258020043373108, 58.33333206176758/
2019-04-12T10:43:23.439655,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22771106660366058, 58.33333206176758/
2019-04-12T10:43:25.961800,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22955822944641113, 58.33333206176758/
2019-04-12T10:43:28.444942,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -2.64892578125, 0.2314910888671875, 58.33333206176758/
2019-04-12T10:43:30.965086,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 6.825927734375, -0.043198976665735245, 58.33333206176758/
2019-04-12T10:43:33.527232,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 6.825927734375, -0.048264406621456146, 58.33333206176758/
2019-04-12T10:43:36.118381,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29132410883903503, 58.33333206176758/
2019-04-12T10:43:38.558520,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29493749141693115, 58.33333206176758/
2019-04-12T10:43:41.082665,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29860326647758484, 58.33333206176758/
2019-04-12T10:43:43.642811,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09370093047618866, 58.33333206176758/
2019-04-12T10:43:46.238960,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09219653159379959, 58.33333206176758/
2019-04-12T10:43:48.719101,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.0907445102930069, 58.33333206176758/
2019-04-12T10:43:51.161241,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.0892924815416336, 58.33333206176758/
2019-04-12T10:43:53.602381,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08774048089981079, 58.33333206176758/
2019-04-12T10:43:56.199529,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08619324117898941, 58.33333206176758/
2019-04-12T10:43:58.801678,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.29253333806991577, 58.33333206176758/
2019-04-12T10:44:01.323822,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2962609827518463, 58.33333206176758/
2019-04-12T10:44:03.878968,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.44970703125, 0.21846570074558258, 58.33333206176758/
2019-04-12T10:44:06.359110,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.027183838188648224, 58.33333206176758/
2019-04-12T10:44:08.918257,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02403222769498825, 58.33333206176758/
2019-04-12T10:44:11.398399,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2948756217956543, 58.33333206176758/
2019-04-12T10:44:13.919543,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2985461354255676, 58.33333206176758/
2019-04-12T10:44:16.526692,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.026707764714956284, 58.33333206176758/
2019-04-12T10:44:19.079838,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02339428849518299, 58.33333206176758/
2019-04-12T10:44:21.681987,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -2.64892578125, 0.22553063929080963, 58.33333206176758/
2019-04-12T10:44:24.200131,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -2.64892578125, 0.22746826708316803, 58.33333206176758/
2019-04-12T10:44:26.757277,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -2.64892578125, 0.22937732934951782, 58.33333206176758/
2019-04-12T10:44:29.237419,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.23116260766983032, 58.33333206176758/
2019-04-12T10:44:31.598554,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09593848139047623, 58.33333206176758/
2019-04-12T10:44:34.236705,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09438647329807281, 58.33333206176758/
2019-04-12T10:44:36.836854,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09289160370826721, 58.33333206176758/
2019-04-12T10:44:39.322996,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09141100943088531, 58.33333206176758/
2019-04-12T10:44:41.797137,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08997803181409836, 58.33333206176758/
2019-04-12T10:44:44.203275,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.08845458924770355, 58.33333206176758/
2019-04-12T10:44:46.758421,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -7.3896484375, 0.3627590537071228, 58.33333206176758/
2019-04-12T10:44:49.201561,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.648681640625, 0.23157678544521332, 58.33333206176758/
2019-04-12T10:44:51.880714,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.025089111179113388, 58.33333206176758/
2019-04-12T10:44:54.437860,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.021980347111821175, 58.33333206176758/
2019-04-12T10:44:56.839998,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22588293254375458, 58.33333206176758/
2019-04-12T10:44:59.439146,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22782056033611298, 58.33333206176758/
2019-04-12T10:45:02.005293,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22975818812847137, 58.33333206176758/
2019-04-12T10:45:04.561439,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16336487233638763, 58.33333206176758/
2019-04-12T10:45:06.999579,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.09418176114559174, 58.33333206176758/
2019-04-12T10:45:09.476720,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09275354444980621, 58.33333206176758/
2019-04-12T10:45:11.884858,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09125390648841858, 58.33333206176758/
2019-04-12T10:45:14.440004,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08977331966161728, 58.33333206176758/
2019-04-12T10:45:16.883144,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22603528201580048, 58.33333206176758/
2019-04-12T10:45:19.481293,/30.0, -30.0, 5.5, 60.0, 10.306309700012207, 30000.0, -2.64892578125, 0.22794434428215027, 58.33333206176758/
2019-04-12T10:45:21.998437,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22994385659694672, 58.33333206176758/
2019-04-12T10:45:24.638588,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.1624317616224289, 58.33333206176758/
2019-04-12T10:45:27.158732,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16263172030448914, 58.33333206176758/
2019-04-12T10:45:29.680876,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16283643245697021, 58.33333206176758/
2019-04-12T10:45:32.241022,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -0.280029296875, 0.1630411446094513, 58.33333206176758/
2019-04-12T10:45:34.802169,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16324108839035034, 58.33333206176758/
2019-04-12T10:45:37.278311,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16343627870082855, 58.33333206176758/
2019-04-12T10:45:39.759453,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -0.280029296875, 0.16364575922489166, 58.33333206176758/
2019-04-12T10:45:42.396603,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 6.825927734375, -0.04355126991868019, 58.33333206176758/
2019-04-12T10:45:44.841743,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 6.825927734375, -0.048545289784669876, 58.33333206176758/
2019-04-12T10:45:47.400890,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2243214100599289, 58.33333206176758/
2019-04-12T10:45:49.962036,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22613525390625, 58.33333206176758/
2019-04-12T10:45:52.364173,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22798243165016174, 58.33333206176758/
2019-04-12T10:45:54.804313,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2298867255449295, 58.33333206176758/
2019-04-12T10:45:57.318457,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09479113668203354, 58.33333206176758/
2019-04-12T10:45:59.919606,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.09331054985523224, 58.33333206176758/
2019-04-12T10:46:02.396747,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.0918109118938446, 58.33333206176758/
2019-04-12T10:46:04.916891,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.085205078125, 0.0902874767780304, 58.33333206176758/
2019-04-12T10:46:07.476038,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08888305723667145, 58.33333206176758/
2019-04-12T10:46:09.915177,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 2.085205078125, 0.08740247040987015, 58.33333206176758/
2019-04-12T10:46:12.357317,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2243499755859375, 58.33333206176758/
2019-04-12T10:46:14.837459,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.2261638194322586, 58.33333206176758/
2019-04-12T10:46:17.239596,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22800622880458832, 58.33333206176758/
2019-04-12T10:46:19.681736,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22994861006736755, 58.33333206176758/
2019-04-12T10:46:22.235882,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, -0.280029296875, 0.16266503930091858, 58.33333206176758/
2019-04-12T10:46:24.798029,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02610791102051735, 58.33333206176758/
2019-04-12T10:46:27.202166,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.022746827453374863, 58.33333206176758/
2019-04-12T10:46:29.796314,/30.0, -30.0, 5.5, 60.0, 9.648459434509277, 30000.0, 4.453857421875, 0.019590454176068306, 58.33333206176758/
2019-04-12T10:46:32.275456,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2930474877357483, 58.33333206176758/
2019-04-12T10:46:34.837603,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -5.017578125, 0.2966609001159668, 58.33333206176758/
2019-04-12T10:46:37.317745,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, 2.550048828125, 0.06486987322568893, 58.33333206176758/
2019-04-12T10:46:39.874891,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.02478918433189392, 58.33333206176758/
2019-04-12T10:46:42.397035,/30.0, -30.0, 5.5, 60.0, 9.867743492126465, 30000.0, 4.453857421875, 0.0217899177223444, 58.33333206176758/
2019-04-12T10:46:44.801173,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22459754347801208, 58.33333206176758/
2019-04-12T10:46:47.435323,/30.0, -30.0, 5.5, 60.0, 10.087026596069336, 30000.0, -2.64892578125, 0.22656849026679993, 58.33333206176758/
