utc,Program:Unwind_Ratio_Detector.UW_Preset2Val_in,Program:Unwind_Ratio_Detector.UW_Preset3Val_in,Program:Unwind_Ratio_Detector.UW_PresetIncDecRate_inSec,Program:Unwind_Ratio_Detector.UW_RadiusCalc_ft,Program:Unwind_Ratio_Detector.UW_SpeedLine_FPM,Program:Unwind_Ratio_Detector.UW_SpeedMotor_RPM,Program:Winder.__l0e568aea16ce4f90,Program:Winder.__l0e568aea2fbad0ab,Program:Winder.__l0e568aeadd243ecc
2019-04-12T10:39:09.643139,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:12.204286,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:14.688428,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:39:17.168570,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:19.682713,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:39:22.241860,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:39:24.689000,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:27.162141,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:29.728288,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:32.206430,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:34.768576,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:39:37.284720,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.6402554512023926, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:39:39.764862,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:42.288006,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:39:44.887155,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:47.324294,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:49.848439,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:39:52.328581,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:39:54.922729,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:57.524878,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:39:59.967018,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:40:02.527164,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:05.206317,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:07.803466,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:10.365612,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:12.805752,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:15.322896,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:17.725033,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:40:20.207175,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:40:22.763321,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:40:25.323468,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:40:27.887614,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.6402554512023926, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:30.402758,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:40:32.883900,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:40:35.367042,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:37.847184,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:40:40.405330,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:40:42.886472,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:40:45.284610,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:47.765751,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:50.365900,/0.0, 0.0, 0.0, 58.33333206176758, 9.648459434509277, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:40:52.767038,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:55.324184,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:40:57.723321,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:41:00.364472,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:02.882616,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:05.363758,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:41:07.923904,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:41:10.447049,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:41:13.005195,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:15.485337,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:17.964479,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:41:20.444621,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:41:22.960764,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:25.599915,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:41:28.004053,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:41:30.443192,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:32.966337,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:41:35.485481,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:38.001625,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:41:40.484767,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:41:43.004911,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:41:45.445051,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:41:48.005197,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:50.366332,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:41:53.042485,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.6402554512023926, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:41:55.481625,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:41:58.042771,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:42:00.560915,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:42:03.005055,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:42:05.524199,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:42:08.081345,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:42:10.486483,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:42:13.005627,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:42:15.600775,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:42:18.159922,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:42:20.681066,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:42:23.161208,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:42:25.684352,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:42:28.242498,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:42:30.724640,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:42:33.167780,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:42:35.678924,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:42:38.162066,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:42:40.605205,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:42:43.080347,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:42:45.725498,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:42:48.238642,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:42:50.803789,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:42:53.163924,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2438596487045288, 20.0, 40.0/
2019-04-12T10:42:55.720070,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:42:58.240214,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:43:00.879365,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:43:03.364507,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:05.762644,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:08.242786,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:43:10.721928,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:13.241072,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:15.799218,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.6402554512023926, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:43:18.281360,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:43:20.803505,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2561403512954712, 20.0, 40.0/
2019-04-12T10:43:23.283647,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:25.803791,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:43:28.321935,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2438596487045288, 20.0, 40.0/
2019-04-12T10:43:30.841079,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:33.402225,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:43:35.963372,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:43:38.444514,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:43:41.000660,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:43.519804,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:43:46.042948,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:48.558092,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:43:51.037234,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:43:53.478374,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:56.083523,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:43:58.677671,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2438596487045288, 20.0, 40.0/
2019-04-12T10:44:01.160813,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:44:03.721959,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:06.206102,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:08.806250,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:11.242390,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.24210524559021, 20.0, 40.0/
2019-04-12T10:44:13.763534,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:16.358682,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.25789475440979, 20.0, 40.0/
2019-04-12T10:44:18.961831,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:44:21.558980,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:44:24.078124,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:44:26.601268,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:44:28.999405,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:31.483547,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:44:34.080696,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:36.681845,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:44:39.199989,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:44:41.643128,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:44:44.079268,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:44:46.642414,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:44:49.077554,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.880279064178467, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:44:51.756707,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:44:54.282851,/0.0, 0.0, 0.0, 58.33333206176758, 9.648459434509277, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:44:56.716991,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:44:59.317139,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:45:01.880286,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:45:04.437432,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:45:06.877572,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:45:09.362714,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.6402554512023926, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:45:11.796853,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:45:14.284995,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:45:16.719135,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2438596487045288, 20.0, 40.0/
2019-04-12T10:45:19.359286,/0.0, 0.0, 0.0, 58.33333206176758, 10.306309700012207, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:21.841428,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:45:24.482579,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:45:27.075727,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:29.557869,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:32.117015,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:34.679162,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:45:37.120302,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2473684549331665, 20.0, 40.0/
2019-04-12T10:45:39.599443,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:45:42.238594,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.6402554512023926, 1.2561403512954712, 20.0, 40.0/
2019-04-12T10:45:44.718736,/0.0, 0.0, 0.0, 58.33333206176758, 9.648459434509277, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:47.277883,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:45:49.839029,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:45:52.240166,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:45:54.679306,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:45:57.162448,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:45:59.718594,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:46:02.277740,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2491228580474854, 20.0, 40.0/
2019-04-12T10:46:04.761883,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2526315450668335, 20.0, 40.0/
2019-04-12T10:46:07.320029,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2543859481811523, 20.0, 40.0/
2019-04-12T10:46:09.716166,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:46:12.198308,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.880279064178467, 1.2456140518188477, 20.0, 40.0/
2019-04-12T10:46:14.684450,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:46:17.076587,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:46:19.599731,/0.0, 0.0, 0.0, 58.33333206176758, 10.087026596069336, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
2019-04-12T10:46:22.080873,/0.0, 0.0, 0.0, 58.33333206176758, 9.867743492126465, 2.760267496109009, 1.2508771419525146, 20.0, 40.0/
