utc,Program:Unwind_Ratio_Detector.Unwind_Dia_Array,Program:Unwind_Ratio_Detector.UW_BuildUpRatio,Program:Unwind_Ratio_Detector.UW_BuildUpRatioRec,Program:Unwind_Ratio_Detector.UW_CalcEnblThresh_FPM,Program:Unwind_Ratio_Detector.UW_CalcUpdate_Rev,Program:Unwind_Ratio_Detector.UW_Constant_RPMperFPM,Program:Unwind_Ratio_Detector.UW_DiamCalc_in,Program:Unwind_Ratio_Detector.UW_DiamFR_in
2019-04-12T10:44:43.286222,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:45.723362,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:48.241506,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:50.877657,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:53.439803,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:55.877943,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:44:58.440089,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:01.037238,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:03.561382,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:06.079526,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:08.477663,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:10.919803,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:13.364943,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:15.881087,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:18.397231,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:20.960377,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:23.599528,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:26.085670,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:28.640817,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:31.202963,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:33.796111,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:36.242251,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:38.722393,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:41.399546,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:43.919690,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:46.438835,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:48.963979,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:51.436120,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:53.879260,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:56.358402,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:45:58.919548,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:01.401690,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:03.955836,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:06.436978,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:08.919120,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:11.359260,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:13.836402,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:16.241539,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:18.717681,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:21.234825,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:23.755969,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:26.158106,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:28.679251,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:31.240397,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:33.761541,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:36.317687,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:38.837832,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:41.358976,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:43.795115,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:46.358262,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:48.957410,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:51.516557,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:54.075703,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:56.437838,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:46:59.120992,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:01.561131,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:04.158280,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:06.561417,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:09.119564,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:11.719712,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:14.278859,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:16.757000,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:19.401152,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:21.880294,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:24.439440,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:27.076591,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:29.519730,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:32.039875,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:34.639023,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:37.078163,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:39.718314,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:42.195455,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:44.675597,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:47.120737,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:49.633881,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:52.114023,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:54.598165,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:57.076307,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:47:59.439442,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:01.953586,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:04.475730,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:06.992874,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:09.513018,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:11.917155,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:14.394297,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:17.002446,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:19.516590,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:21.961730,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:24.519876,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:27.077023,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:29.597167,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:32.154313,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:34.555450,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:37.081595,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:39.635741,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:42.112883,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:44.636027,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:47.161171,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:49.676315,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:52.195459,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:54.676601,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:57.114741,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:48:59.593882,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:02.197031,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:04.717175,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:07.357326,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:09.954475,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:12.401615,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:14.957761,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:17.477905,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:20.033051,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:22.561196,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:25.039338,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:27.518480,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:30.113628,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:32.636772,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:35.114914,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:37.677061,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:40.121200,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:42.638344,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:45.274495,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:47.712635,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:50.272781,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:52.950934,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:55.477079,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:49:57.996223,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:00.556369,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:03.038511,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:05.592657,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:08.153804,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:10.673948,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:13.276097,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:15.753238,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:18.232380,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:20.598516,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:23.033655,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:25.590801,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:28.110945,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:30.591087,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:33.077229,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:35.559371,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:37.994511,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:40.555657,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:43.035799,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:45.396934,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:47.919078,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:50.513227,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:52.995369,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:55.472510,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:50:58.033657,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:00.514799,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:02.955938,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:05.515085,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:08.039229,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:10.671380,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:13.276529,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:15.796673,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:18.311817,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:20.911965,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:23.399108,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:25.911251,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:28.313389,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:30.795531,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:33.313675,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:35.871821,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:38.398966,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:41.032116,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:43.556261,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:46.036402,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:48.590548,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:51.114693,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:53.634837,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:56.271988,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:51:58.910139,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:01.313276,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:03.910425,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:06.352564,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:08.912711,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:11.475857,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:13.911997,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:16.472143,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:18.992287,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:21.551434,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:24.074578,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:26.552720,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:29.113866,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:31.715015,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
2019-04-12T10:52:34.309163,/300.0, 4.666666507720947, 0.2142857164144516, 30.0, 2.0, 0.01273233350366354, 1400.0, 3000.0/
