utc,Program:Winder_Ratio_Detector.W_CalcUpdate_Rev,Program:Winder_Ratio_Detector.W_Constant_RPMperFPM,Program:Winder_Ratio_Detector.W_DiamCalc_in,Program:Winder_Ratio_Detector.W_DiamFR_in,Program:Winder_Ratio_Detector.W_DiamMeas_in,Program:Winder_Ratio_Detector.W_DiamMeasInput,Program:Winder_Ratio_Detector.W_DiamMeasMax_DC,Program:Winder_Ratio_Detector.W_DiamMeasMax_in
2019-04-12T10:58:42.743237,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:45.223378,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:47.783525,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:50.263667,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:52.746809,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:55.264953,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:58:57.829100,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:00.305241,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:02.866388,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:05.306527,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:07.706664,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:10.266811,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:12.742953,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:15.264097,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:17.782241,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:20.267383,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:22.782527,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:25.308671,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:27.706808,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:30.141948,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:32.584087,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:35.110232,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:37.624376,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:40.181522,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:42.663664,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:45.064801,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:47.547943,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:50.062087,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:52.507227,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:55.065373,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:57.503513,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T10:59:59.947652,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:02.426794,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:04.906936,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:07.423080,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:09.864220,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:12.387364,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:14.982512,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:17.504657,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:19.985799,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:22.465940,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:25.024087,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:27.506229,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:30.102377,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:32.621521,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:35.065661,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:37.463798,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:39.982942,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:42.545089,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:45.104235,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:47.621379,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:50.069519,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:52.549661,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:55.061805,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:00:57.625951,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:00.185098,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:02.703242,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:05.065377,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:07.546519,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:10.142667,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:12.582807,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:15.065949,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:17.589093,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:20.185242,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:22.823393,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:25.342537,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:27.860681,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:30.300820,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:32.785963,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:35.189100,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:37.703244,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:40.226388,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:42.740532,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:45.221674,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:47.703816,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:50.304965,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:52.782106,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:55.304250,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:01:57.820394,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:00.339539,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:02.902685,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:05.380827,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:07.979976,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:10.583124,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:13.139271,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:15.584410,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:18.022550,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:20.504692,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:22.901829,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:25.340969,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:27.901115,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:30.344255,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:32.907401,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:35.379543,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:37.942689,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:40.425831,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:42.902973,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:45.464119,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:48.019266,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:50.502408,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:53.107557,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:55.624701,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:02:57.980835,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:00.503980,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:02.980121,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:05.502266,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:08.017409,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:10.463549,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:12.981693,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:15.497837,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:17.904975,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:20.501123,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:23.098272,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:25.542412,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:28.019554,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:30.466693,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:33.020840,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:35.583986,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:38.057128,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:40.583272,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:42.984409,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:45.541556,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:48.098702,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:50.581844,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:53.057986,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:55.659134,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:03:58.258283,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:00.662421,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:03.222567,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:05.702709,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:08.261855,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:10.781999,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:13.337146,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:15.859290,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:18.380434,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:20.898578,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:23.377720,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:25.818859,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:28.343004,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:30.943153,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:33.421294,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:35.903436,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:38.382578,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:40.976726,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:43.501871,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:45.945011,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:48.497157,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:51.022301,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:53.498443,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:56.059589,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:04:58.581733,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:01.141880,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:03.582019,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:06.023159,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:08.502301,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:11.098449,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:13.536589,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:16.141738,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:18.699884,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:21.182026,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:23.697170,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:26.141310,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:28.695456,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:31.181598,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:33.660740,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:36.178884,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:38.741030,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:41.261174,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:43.815321,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:46.415469,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:48.937614,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:51.381753,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:54.015904,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:56.502046,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:05:59.176199,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:06:01.698343,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:06:04.181485,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:06:06.660627,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:06:09.137769,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
2019-04-12T11:06:11.703916,/2.0, 0.01273233350366354, 1150.0, 3000.0, 0.0, 0.0, 2.0, 2.0/
