utc,Program:Metering_Roll.Unwind_Accel_comp,Program:Metering_Roll.Unwind_Decel_comp,Program:Metering_Roll.Unwind_Test_step_PCT,Program:Metering_Roll.Winder_Accel_comp,Program:Metering_Roll.Winder_Decel_comp,Program:Metering_Roll.Winder_Test_step_PCT,Program:Slide_Table.__l1e560c2ef90ef335,Program:Slide_Table.__l561eb9f75a963948,Program:Slide_Table.__l561eb9f78d689d49
2019-04-12T10:49:45.752523,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:48.153660,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:50.792811,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:53.397960,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:55.953106,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:58.517253,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:01.120402,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:03.600543,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:06.231694,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:08.751838,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:11.199978,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:13.755124,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:16.198264,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:18.674406,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:21.075543,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:23.557685,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:26.036827,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:28.594973,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:31.114117,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:33.556257,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:36.077401,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:38.516540,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:41.071687,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:43.513826,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:45.953966,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:48.475110,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:51.032256,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:53.551400,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:56.074545,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:58.556687,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:01.152835,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:03.510970,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:06.035114,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:08.594261,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:11.195410,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:13.794558,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:16.275700,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:18.833846,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:21.389993,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:23.952139,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:26.353277,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:28.832418,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:31.352563,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:33.911709,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:36.432853,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:38.953997,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:41.511144,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:44.073290,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:46.515430,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:49.070576,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:51.592720,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:54.155867,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:56.752015,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:59.390166,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:01.791303,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:04.390452,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:06.875594,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:09.470743,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:11.993887,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:14.469029,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:17.072178,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:19.478315,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:22.113466,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:24.515603,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:27.073750,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:29.671898,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:32.194042,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:34.755189,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:37.310335,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:39.912484,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:42.508632,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:44.994775,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:47.433914,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:50.031063,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:52.514205,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:55.072351,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:52:57.670500,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:00.229646,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:02.796793,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:05.229932,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:07.789078,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:10.275221,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:12.673358,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:15.113497,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:17.676644,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:20.068781,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:22.508920,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:24.991062,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:27.592211,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:30.108355,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:32.553495,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:35.109641,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:37.747792,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:40.270936,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:42.751078,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:45.354227,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:47.832369,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:50.353513,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:52.873657,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:55.389801,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:53:57.952948,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:00.427089,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:02.989236,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:05.508380,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:07.913517,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:10.430661,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:12.987808,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:15.433947,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:17.953092,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:20.592242,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:23.193391,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:25.712535,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:28.267681,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:30.709821,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:33.228965,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:35.749109,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:38.309256,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:40.828400,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:43.347544,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:45.991695,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:48.471837,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:50.986981,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:53.511125,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:56.108274,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:54:58.671420,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:01.186564,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:03.670706,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:06.234853,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:08.749997,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:11.232139,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:13.787285,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:16.268427,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:18.789571,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:21.271713,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:23.828859,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:26.265999,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:28.755141,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:31.349290,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:33.868434,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:36.307573,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:38.788715,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:41.230855,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:43.705996,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:46.229141,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:48.669280,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:51.106420,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:53.594562,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:56.145708,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:55:58.666852,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:01.190996,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:03.708140,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:06.231285,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:08.827433,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:11.306575,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:13.865721,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:16.270859,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:18.749001,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:21.227142,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:23.830291,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:26.393438,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:28.946584,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:31.507730,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:33.944870,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:36.427012,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:38.867151,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:41.428298,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:43.949442,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:46.510589,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:49.024732,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:51.430870,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:54.025018,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:56.389154,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:56:58.986302,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:01.590451,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:03.990588,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:06.429728,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:08.908870,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:11.464016,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:13.909156,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:16.510304,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:19.025448,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:21.626597,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:24.148741,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:26.629883,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:29.191030,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:31.745176,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:34.263320,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:36.668457,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:39.270606,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:41.749748,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:44.265892,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:46.828038,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:49.389185,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:51.908329,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:54.472476,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:56.946617,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:57:59.468761,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:02.029908,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:04.547052,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:07.028194,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:09.588340,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:12.067482,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:14.468619,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:16.988764,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:19.426903,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:22.065054,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:24.625200,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:27.106342,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:29.545482,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:32.065626,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:34.584770,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:37.103914,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:39.584056,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:42.108200,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:44.547340,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:47.109486,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:49.628630,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:52.028768,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:54.586914,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:57.142060,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:58:59.628202,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:02.068342,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
