utc,Program:Winder_Ratio_Detector.W_SpeedLine_FPM,Program:Winder_Ratio_Detector.W_SpeedMotor_RPM,Program:Winder_Ratio_Detector.WDR_DiamPresetVal_in,Program:Winder_Ratio_Detector.Winder_Dia_Array,Slide_Table_Fwd_Pos,Slide_Tbl_Position_Setpoint,Slide_Tbl_Rachet_Limit,Slide_Tbl_Ramped_speed_IPS,Store_Steering_Frame_Tension_Total
2019-04-12T10:48:03.438671,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:05.957815,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:08.434956,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:10.880096,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:13.353238,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:15.880382,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:18.401526,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:20.956672,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:23.472816,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:25.997961,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:28.517105,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:31.114253,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:33.552393,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:35.921528,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:38.515677,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:41.034821,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:43.555965,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:46.074109,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:48:48.633255,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:51.114397,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:53.637542,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:56.116684,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:48:58.555823,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:49:01.154972,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:49:03.712118,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:49:06.318267,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:49:08.916416,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:49:11.399558,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:49:13.951704,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:49:16.472848,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:49:18.994992,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:49:21.554138,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:49:23.996278,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:49:26.515422,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:49:29.077569,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:49:31.520709,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:49:33.997850,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:49:36.598999,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:49:39.072140,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:49:41.595285,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:49:44.192433,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:49:46.636573,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:49:49.113715,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:49:51.799868,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:49:54.313012,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:49:56.875159,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:49:59.514310,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:02.033454,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:04.517596,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:07.152747,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:09.675891,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:12.237037,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:14.791183,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:17.231323,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:50:19.632460,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:50:22.031598,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:50:24.556742,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:50:27.032884,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:50:29.553028,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:50:32.033170,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:50:34.474309,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:50:36.996454,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:50:39.432593,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:50:41.953737,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:50:44.356875,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:50:46.912021,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:50:49.393163,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:50:51.952309,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 584.0/
2019-04-12T10:50:54.436451,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 584.0/
2019-04-12T10:50:57.032600,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 584.0/
2019-04-12T10:50:59.476739,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 584.0/
2019-04-12T10:51:02.034886,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 584.0/
2019-04-12T10:51:04.433023,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:51:07.031171,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:51:09.593318,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:51:12.270471,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:51:14.830618,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:51:17.275757,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:51:19.911908,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:51:22.359048,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:51:24.914194,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:51:27.352334,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:51:29.790473,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:51:32.271615,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:51:34.829761,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:51:37.351906,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:51:39.913052,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:51:42.473199,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:51:44.958341,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 581.0/
2019-04-12T10:51:47.393480,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:51:50.029631,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:51:52.473771,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:51:55.151924,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:51:57.789075,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:52:00.276217,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:52:02.750358,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:52:05.315505,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:52:07.871651,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:52:10.429798,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:52:12.910940,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:52:15.393081,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:52:18.032232,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:52:20.471372,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:52:23.033518,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:52:25.474658,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:52:28.110809,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:52:30.669955,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:52:33.230102,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:52:35.750246,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:52:38.353395,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:52:40.877539,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:52:43.391683,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:52:45.870825,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:52:48.351967,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:52:50.952115,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:52:53.470259,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:52:56.033406,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:52:58.589552,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:53:01.154699,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:53:03.709845,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:53:06.191987,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:08.709131,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:11.189273,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:13.557408,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:16.028550,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:18.552694,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:20.953831,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:23.467975,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:25.956117,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:53:28.510264,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:53:31.068410,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:53:33.513550,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:53:36.072696,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:53:38.710847,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:53:41.153987,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:53:43.754135,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:53:46.390286,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:53:48.896430,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:53:51.351570,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:53:53.868714,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:53:56.393858,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:53:58.952005,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:01.429146,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:03.994293,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:06.392430,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:08.872572,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:11.393716,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:13.870858,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:54:16.429004,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:54:18.953149,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:54:21.510295,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:54:24.113444,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:26.593586,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:29.188734,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:31.712879,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:34.196021,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:54:36.672162,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:54:39.228308,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:54:41.792455,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:54:44.273597,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:54:46.911748,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:49.431892,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:51.953036,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:54.508182,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:57.109331,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:54:59.706480,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:02.186622,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:04.707766,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:07.268912,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:09.709052,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:55:12.229196,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:55:14.751340,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:55:17.189480,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:55:19.755626,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:55:22.231768,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:55:24.709910,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:55:27.189052,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:55:29.712196,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:55:32.232340,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:55:34.751484,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:55:37.269628,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:55:39.706768,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:55:42.145907,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:55:44.628049,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:47.106191,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:49.594333,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:52.109477,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:55:54.629621,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:55:57.150765,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:55:59.633907,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:56:02.229056,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:56:04.707197,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:56:07.270344,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:56:09.829490,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:56:12.311632,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
